# Type: Normal
ammunition_memcpy|Loop in file ammunition_libc.c near line 31|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|-1
ammunition_memset|Loop in file ammunition_libc.c near line 42|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|4
ammunition_memcmp|Loop in file ammunition_libc.c near line 54|BB#1:while.cond<header><exiting>_BB#2:while.body<exiting>_BB#4:if.else_BB#5:if.end<latch>|-1
ammunition_memmove|Loop in file ammunition_libc.c near line 76|BB#8:for.cond<header><exiting>_BB#9:for.body_BB#10:for.inc<latch>|4
ammunition_memmove|Loop in file ammunition_libc.c near line 80|BB#13:for.cond13<header><exiting>_BB#14:for.body15_BB#15:for.inc18<latch>|-1
ammunition_strcmp|Loop in file ammunition_libc.c near line 89|BB#1:while.cond<header>_BB#2:land.rhs_BB#3:land.end<exiting>_BB#4:while.body<latch>|-1
ammunition_atoi|Loop in file ammunition_libc.c near line 104|BB#4:do.body<header>_BB#5:do.cond<latch><exiting>|-1
ammunition_sprintf_d|Loop in file ammunition_libc.c near line 134|BB#6:do.body7<header>_BB#8:cond.false_BB#7:cond.true_BB#9:cond.end_BB#10:do.cond14<latch><exiting>|-1
ammunition_sprintf_d|Loop in file ammunition_libc.c near line 120|BB#1:do.body<header>_BB#2:do.cond<latch><exiting>|-1
ammunition_sprintf_u|Loop in file ammunition_libc.c near line 161|BB#4:do.body3<header>_BB#5:do.cond8<latch><exiting>|-1
ammunition_sprintf_u|Loop in file ammunition_libc.c near line 151|BB#1:do.body<header>_BB#2:do.cond<latch><exiting>|-1
ammunition_reset_str_bits|Loop in file ammunition.c near line 63|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|8
ammunition_reset_str_arithm|Loop in file ammunition.c near line 87|BB#9:for.cond10<header><exiting>_BB#10:for.body12_BB#11:for.inc14<latch>|6
ammunition_reset_str_arithm|Loop in file ammunition.c near line 81|BB#5:for.cond2<header><exiting>_BB#6:for.body4_BB#7:for.inc7<latch>|4
ammunition_reset_str_arithm|Loop in file ammunition.c near line 75|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|20
ammunition_bits_test|Loop in file ammunition.c near line 218|BB#86:for.cond262<header><exiting>_BB#87:for.body266_BB#88:if.then282_BB#89:if.end283_BB#90:for.inc284<latch>|59
ammunition_bits_test|Loop in file ammunition.c near line 202|BB#80:for.cond233<header><exiting>_BB#81:for.body237_BB#82:if.then253_BB#83:if.end254_BB#84:for.inc255<latch>|59
