# Type: Normal
fmref_main|Loop in file fmref.c near line 115|BB#7:while.cond<header><exiting>_BB#8:while.body_BB#9:if.then5_BB#10:if.end6<latch>|2
fmref_main|Loop in file fmref.c near line 106|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:if.then_BB#4:if.end_BB#5:for.inc<latch>|64
fmref_init_lpf_data|Loop in file fmref.c near line 184|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#4:if.else_BB#3:if.then_BB#5:if.end_BB#6:for.inc<latch>|64
fmref_init_equalizer|Loop in file fmref.c near line 237|BB#9:for.cond11<header><exiting>_BB#10:for.body13_BB#12:cond.false_BB#11:cond.true_BB#13:cond.end_BB#14:for.inc18<latch>|10
fmref_init_equalizer|Loop in file fmref.c near line 233|BB#5:for.cond2<header><exiting>_BB#6:for.body4_BB#7:for.inc8<latch>|11
fmref_init_equalizer|Loop in file fmref.c near line 228|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|11
fmref_get_floats|Loop in file fmref.c near line 165|BB#1:while.cond<header><exiting>_BB#2:while.body<latch>|200
fmref_run_lpf|Loop in file fmref.c near line 199|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|64
fmref_run_equalizer|Loop in file fmref.c near line 267|BB#5:for.cond12<header><exiting>_BB#6:for.body14_BB#7:for.inc18<latch>|10
fmref_run_equalizer|Loop in file fmref.c near line 258|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|11
fmref_fb_compact|Loop in file fmref.c near line 136|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|60
ndes_des|Loop in file ndes.c near line 179|BB#28:for.cond73<header><exiting>_BB#29:for.body76_BB#30:for.inc95<latch>|32
ndes_des|Loop in file ndes.c near line 165|BB#21:for.cond52<header><exiting>_BB#22:for.body55_BB#24:cond.false_BB#23:cond.true_BB#25:cond.end_BB#26:for.inc64<latch>|16
ndes_des|Loop in file ndes.c near line 158|BB#17:for.cond26<header><exiting>_BB#18:for.body29_BB#19:for.inc48<latch>|32
ndes_des|Loop in file ndes.c near line 148|BB#12:for.cond16<header><exiting>_BB#13:for.body19_BB#14:for.inc22<latch>|16
ndes_des|Loop in file ndes.c near line 141|BB#8:for.cond3<header><exiting>_BB#9:for.body5_BB#10:for.inc13<latch>|28
ndes_des|Loop in file ndes.c near line 132|BB#2:for.cond<header><exiting>_BB#3:for.body_BB#4:for.inc<latch>|31
ndes_ks|Loop in file ndes.c near line 359|BB#11:for.cond20<header><exiting>_BB#12:for.body22_BB#13:for.inc53<latch>|16
ndes_ks|Loop in file ndes.c near line 350|BB#6:for.cond<header><exiting>_BB#7:for.body_BB#8:for.inc<latch>|2
ndes_cyfun|Loop in file ndes.c near line 328|BB#13:for.cond84<header><exiting>_BB#14:for.body87_BB#15:for.inc89<latch>|32
ndes_cyfun|Loop in file ndes.c near line 315|BB#9:for.cond53<header><exiting>_BB#10:for.body56_BB#11:for.inc81<latch>|8
ndes_cyfun|Loop in file ndes.c near line 305|BB#5:for.cond40<header><exiting>_BB#6:for.body42_BB#7:for.inc50<latch>|4
ndes_cyfun|Loop in file ndes.c near line 293|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|16
