# Type: Normal
cjpeg_transupp_do_flip_v|Loop in file cjpeg_transupp.c near line 233|BB#17:do.body19<header>_BB#18:if.then21_BB#19:if.end25_BB#20:do.cond27<latch><exiting>|7
cjpeg_transupp_do_flip_v|Loop in file cjpeg_transupp.c near line 224|BB#12:do.body<header>_BB#13:if.then16_BB#14:if.end_BB#15:do.cond<latch><exiting>|7
cjpeg_transupp_do_flip_v|Loop in file cjpeg_transupp.c near line 218|BB#10:for.cond12<header><exiting>_BB#11:for.body14_BB#12:do.body_BB#13:if.then16_BB#14:if.end_BB#15:do.cond_BB#16:do.end_BB#17:do.body19_BB#18:if.then21_BB#19:if.end25_BB#20:do.cond27_BB#21:do.end30_BB#22:for.inc<latch>|4
cjpeg_transupp_do_flip_v|Loop in file cjpeg_transupp.c near line 211|BB#8:for.cond9<header><exiting>_BB#9:for.body11_BB#10:for.cond12_BB#23:for.end_BB#24:for.inc31<latch>_BB#11:for.body14_BB#12:do.body_BB#13:if.then16_BB#14:if.end_BB#15:do.cond_BB#16:do.end_BB#17:do.body19_BB#18:if.then21_BB#19:if.end25_BB#20:do.cond27_BB#21:do.end30_BB#22:for.inc|-1
cjpeg_transupp_do_flip_v|Loop in file cjpeg_transupp.c near line 206|BB#5:for.cond5<header><exiting>_BB#6:for.body7_BB#7:if.then_BB#8:for.cond9_BB#9:for.body11_BB#10:for.cond12_BB#23:for.end_BB#24:for.inc31_BB#11:for.body14_BB#12:do.body_BB#13:if.then16_BB#14:if.end_BB#15:do.cond_BB#16:do.end_BB#17:do.body19_BB#18:if.then21_BB#19:if.end25_BB#20:do.cond27_BB#21:do.end30_BB#22:for.inc_BB#25:for.end33_BB#26:if.end34_BB#27:for.inc35<latch>|-1
cjpeg_transupp_do_flip_v|Loop in file cjpeg_transupp.c near line 202|BB#3:for.cond2<header><exiting>_BB#4:for.body4_BB#5:for.cond5_BB#6:for.body7_BB#7:if.then_BB#8:for.cond9_BB#9:for.body11_BB#10:for.cond12_BB#23:for.end_BB#24:for.inc31_BB#11:for.body14_BB#12:do.body_BB#13:if.then16_BB#14:if.end_BB#15:do.cond_BB#16:do.end_BB#17:do.body19_BB#18:if.then21_BB#19:if.end25_BB#20:do.cond27_BB#21:do.end30_BB#22:for.inc_BB#25:for.end33_BB#26:if.end34_BB#27:for.inc35_BB#28:for.end37_BB#29:for.inc38<latch>|-1
cjpeg_transupp_do_flip_v|Loop in file cjpeg_transupp.c near line 196|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.cond2_BB#30:for.end40_BB#31:for.inc41<latch>_BB#4:for.body4_BB#5:for.cond5_BB#6:for.body7_BB#7:if.then_BB#8:for.cond9_BB#9:for.body11_BB#10:for.cond12_BB#23:for.end_BB#24:for.inc31_BB#11:for.body14_BB#12:do.body_BB#13:if.then16_BB#14:if.end_BB#15:do.cond_BB#16:do.end_BB#17:do.body19_BB#18:if.then21_BB#19:if.end25_BB#20:do.cond27_BB#21:do.end30_BB#22:for.inc_BB#25:for.end33_BB#26:if.end34_BB#27:for.inc35_BB#28:for.end37_BB#29:for.inc38|-1
cjpeg_transupp_do_rot_90|Loop in file cjpeg_transupp.c near line 311|BB#18:for.cond26<header><exiting>_BB#19:for.body28_BB#20:for.inc36<latch>|8
cjpeg_transupp_do_rot_90|Loop in file cjpeg_transupp.c near line 305|BB#14:for.cond18<header><exiting>_BB#15:for.body20_BB#16:for.inc<latch>|8
cjpeg_transupp_do_rot_90|Loop in file cjpeg_transupp.c near line 302|BB#12:for.cond15<header><exiting>_BB#13:for.body17_BB#14:for.cond18_BB#15:for.body20_BB#16:for.inc_BB#17:for.end_BB#18:for.cond26_BB#19:for.body28_BB#20:for.inc36_BB#21:for.end38_BB#22:for.inc39<latch>|4
